Bridge 3.1,,,,,,,,,,,,,,,,Bridge 3.2,,,,Bridge 3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bridge 3.4,,,,,,,,Bridge 5.1,,,,,,,,,,,,,,,,,Bridge 5.2,,,,,,Bridge 1,,,,,,,,,,,,,,Bridge 2,,,,,,,,,,,,,,,,,,,,,,,Bridge 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhang,,,,,,,,,,,,,,,,,,,,,,Mesh sensitivity,,,,,,,,,,,,Spandrel sensitivity,,Plate / NoPlate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.952380952,456.6666667,0.273272,188.6907,0.376283686,240.7176819,1.761978362,469.8254364,,,0.068184258,36.89249802,0.035884539,36.89249802,0.652624352,66.69786072,1.675749319,301.8115942,0.379187084,208.9891968,1.160714286,558,1.403773585,680,0.094318208,99.1814575,0.101848,99.1814575,0.4268706,226.53741,0.441053,223.3332,0.273272,231.9323188,0.146491,185.0923,0.062021,77.75055,0.194187,222.3285,0.176136862,215.1172333,0.187007376,202.4780426,0.192824882,201.1604462,0.191185332,222.4001007,0.216728222,216.1917877,0.211964565,223.1555023,0.209264079,210.0622711,0.0912795,89.49772644,0.032982221,39.78295898,0.208721569,190.8781586,0.101848258,93.47831726,0.092463175,90.8855896,0.250578451,190.7521515,0.232055449,167.3041229,0.197026558,186.1707458,0.199178001,185.1994324,0.148267412,221.4004669,0.191360305,222.3903961,0.195579938,190.6026306,0.171109379,150.4662781,0.078371428,70.16678619,0.250384182,225.1612854,0.189172642,224.8360748,0.195579938,190.6026306,,,0.105904423,100.8187866,,,0.103844832,76.47866058,0.102011385,75.8567276,0.379187084,256.8825544,2.833333333,1516.636852,2.218084875,0.896491436,811.6809082,0.392594896,363.5061035,3.67671554,942.4384766,1.617726637,805.5588379,1.451902674,731.4025879,0.324398337,225.8802185,,,14.39499305,482.1428571,1.018768642,288.0487671,,,,,-0.877659574,352.5179856,7.526595745,433.4532374,0.171418404,184.0028687,,,0.166763864,185.3804293,,,4.910891089,276.92308,-1.090425532,281.7492711,4.228723404,306.0058309,0.791821974,0.296301876,212.2103271,-0.22553382,212.2103271,0.454618676,212.2103271,4.924242424,306.2015504,3.134556575,255.9840426,-1.359649123,277.672209,2.149122807,266.0332542,,,,,,,,,0.702702703,400,0.185813158,146.8112488,0.184918099,147.0784607,0.098218799,135.370575,0.098604367,137.7644958,5.75,846.8694097,,,17.240712,15.239309,14.793208,12.620305,6.8381731,12.620305,,,3.011098132,817.5693359,2.256416017,344.8482056,,8,99.18143463,-1.03E-01,-5.44E-02,-3.29E-02,-1.70E-01,-1.09E-01,-7.98E-02,,8,86.22251892,1.56E-01,0.00E+00,0.00E+00,,8,75.8567276,1.02E-01,5.01E-02,2.40E-02,,,
,,0.307095,206.001,0.423353253,258.2735291,2.00927357,475.8104738,,,0.076695651,41.25775146,0.040322673,41.25775146,0.734136498,72.48396301,2.125340599,320.8333333,0.425328384,198.8081665,1.535714286,570,1.596226415,673.3333333,0.106058128,110.2058105,0.114524,110.2058105,0.4808149,246.00978,0.496352,243.9109,0.307095,253.2095625,0.16525,204.488,0.06982,87.20307,0.219935,245.6111,0.198082882,237.1071625,0.210354585,221.0679016,0.216809509,219.7579956,0.216465705,245.7147827,0.246700249,237.4138794,0.239915884,246.6938019,0.231673141,220.3742371,0.102722945,99.72343445,0.037135884,44.6477356,0.236807595,211.673233,0.113901093,103.1131363,0.103901592,101.0687637,0.281146989,210.2913513,0.262439251,186.7166901,0.221648137,205.7687683,0.224727628,204.2732086,0.170106156,242.9029999,0.216704109,245.7369537,0.221734255,211.3404083,0.190636158,164.5258179,0.087010543,77.51009369,0.283784582,249.4711304,0.215087406,248.6105652,0.221734255,211.3404083,,,0.11908367,111.9253235,,,0.118244905,85.05249023,0.11471552,83.48199463,0.425328384,244.3683713,3.666666667,1638.998211,2.49319314,1.015623833,875.8613892,0.441944562,405.1317749,4.123257007,1046.27002,1.817222685,866.1766357,1.63220393,763.9846191,0.365048501,255.7454224,,,,,1.148185111,302.8490601,,,,,,,,,0.192933294,199.6893921,,,0.187070123,200.8593786,,,5.940594059,289.23077,-1.64893617,295.7434402,5.691489362,314.4023324,0.888932318,0.344130849,219.1418457,-0.24703864,219.1418457,0.532012164,219.1418457,5.833333333,310.0775194,3.134556575,259.7074468,-1.578947368,277.672209,3.026315789,280.9976247,,,,,,,,,0.918918919,428,0.207858204,161.1021423,0.206813915,161.2458801,0.109737477,146.5403137,0.11019325,149.2677002,6.75,908.0500894,,,19.390786,15.5234,16.522862,13.380512,8.1471093,13.380512,,,3.383623436,870.2182007,2.539227949,373.6300659,,9,110.2058105,-1.16E-01,-6.10E-02,-3.68E-02,-1.83E-01,-1.15E-01,-8.37E-02,,9,94.08543396,1.75E-01,0.00E+00,0.00E+00,,9,83.48199463,1.15E-01,5.62E-02,2.70E-02,,,
,,0.340742,222.0437,0.470238563,272.8922424,3.338485317,502.7431421,,,0.085184838,45.53091431,0.04472239,45.53091431,0.815937645,77.17658997,2.963215259,341.1231884,0.472762884,227.7280884,1.642857143,602,,,0.117813587,120.9970703,0.127209,120.9970703,0.5347934,266.08554,0.551656,263.9871,0.340742,272.9287146,0.184054,222.6452,0.077652,96.59544,0.245863,267.7701,0.219974594,256.7641296,0.233695726,238.3044586,0.240692185,236.8795929,0.241923146,267.9267273,0.276903826,257.5390015,0.267775846,269.3170776,0.255179737,237.7486725,0.114403003,109.8622665,0.04129258,49.49291611,0.264763687,231.7345276,0.125901977,112.3965683,0.115559866,111.1907196,0.311753305,229.6862793,0.293019461,206.1262207,0.246709562,225.20224,0.250528305,223.0422058,0.19245912,263.0308228,0.242227019,267.9963684,0.247706106,231.2798767,0.210273691,178.4618835,0.09563921,84.7891922,0.317113358,272.1889343,0.241051996,271.4356079,0.247706106,231.2798767,,,0.132275993,122.9093475,,,0.132973,93.68810272,0.127441002,90.99256897,0.472762884,279.9157753,4.583333333,1729.159213,2.767416183,1.145883498,911.4933472,0.490780212,436.5764771,4.470219836,1082.454956,2.017639112,955.1860962,1.811593305,758.357666,0.405543658,293.9633789,,,,,1.276899246,316.0317993,,,,,,,,,0.2145217,214.7342224,,,0.207319628,215.601401,,,9.108910891,305.23077,-1.808510638,299.4752187,7.95212766,319.0670554,0.986030322,0.396110116,225.1467285,-0.26646632,225.1467285,0.616091559,225.1467285,7.121212121,316.2790698,5.581039755,284.8404255,-3.157894737,298.456057,3.771929825,288.47981,,,,,,,,,1.243243243,400,0.230114005,174.9328613,0.228705394,175.2175598,0.121267447,157.2432404,0.121765843,160.03508,9.729166667,811.4490161,,,21.542158,15.757063,18.222397,14.007543,9.597742,14.007543,,,3.75537225,909.2020874,2.821995877,392.0551147,,10,120.9970016,-1.28E-01,-6.77E-02,-4.07E-02,-1.96E-01,-1.22E-01,-8.75E-02,,10,101.8173676,1.95E-01,0.00E+00,0.00E+00,,10,90.99256897,1.27E-01,6.23E-02,3.01E-02,,,
,,0.374965,237.5022,0.516979082,288.0541687,4.976816074,501.2468828,,,0.093668335,49.73413849,0.049112608,49.73413849,0.898034952,80.20145416,10.01362398,363.9492754,0.519167632,216.1904907,2.75,486,,,0.129568155,131.7039795,0.139893,131.7039795,0.5889559,284.93674,0.606951,283.7851,0.374965,291.9297875,0.202857,243.0019,0.085536,105.9204,0.271745,288.7847,0.241896618,276.4308472,0.257013889,255.7588043,0.264630333,254.1383362,0.267329073,288.9768677,0.307183393,276.5312195,0.29551849,291.0012817,0.279242522,255.0329285,0.126171843,119.8292084,0.045450244,54.31664276,0.292354001,250.9627075,0.137596624,120.9281921,0.127344319,121.2067871,0.342324784,248.7293854,0.323876448,225.5086212,0.272184465,244.1867828,0.276645733,241.7353058,0.214958622,282.6418152,0.267723983,289.1276245,0.273334241,250.2630768,0.230053716,192.3133698,0.104334322,91.98323822,0.350083807,294.8555908,0.267053489,293.3408203,0.273334241,250.2630768,,,0.145510887,133.6798859,,,0.147882616,102.3620148,0.140166216,98.43508911,0.519167632,265.7341448,11.33333333,1281.57424,3.042644355,1.272782369,972.0413208,0.539961122,468.0876465,4.90997592,1193.337646,2.216172405,1007.159973,1.99195859,791.6034546,0.446010905,303.7565613,,,,,1.403802889,327.1876221,,,,,,,,,0.235720348,228.8419342,,,0.227306648,229.2835492,,,15.44554455,320,-2.686170213,306.0058309,9.680851064,320,1.083236417,0.448409932,232.2805176,-0.28720958,232.2805176,0.701804493,232.2805176,7.5,314.7286822,10.01529052,299.7340426,-3.596491228,293.4679335,5.701754386,300.1187648,,,,,,,,,1.513513514,350,0.252627535,188.3096466,0.25110229,188.5725098,0.132742571,167.1163635,0.133274851,169.7268219,14.58333333,811.4490161,,,23.69513,15.9553,19.91209,14.527037,11.164095,14.527037,,,4.126565531,937.0666504,3.105241572,381.2384033,,11,131.7039948,-1.41E-01,-7.43E-02,-4.46E-02,-2.09E-01,-1.28E-01,-9.15E-02,,11,109.4413452,2.14E-01,0.00E+00,0.00E+00,,11,98.43508911,1.40E-01,6.84E-02,3.31E-02,,,
,,0.410121,250.2916,0.563546608,301.6796265,6.01236476,495.2618454,,,0.102159778,53.87260056,0.053496537,53.87260056,0.979953445,84.5059433,13.91689373,365.2173913,0.566624396,240.370575,,,,,0.141388128,142.2802734,0.152626,142.2802734,0.6432481,302.70901,0.66227,301.4703,0.410121,307.6500917,0.221793,261.0156,0.093471,115.1787,0.297587,308.5714,0.263816386,295.4468689,0.280313572,271.81427,0.28855144,270.1163025,0.292692363,308.9399109,0.337194739,295.4020081,0.323200424,311.5085144,0.30337763,270.9168091,0.138022049,129.798996,0.049608414,59.12013626,0.319531478,269.9370117,0.149157364,129.1890869,0.139184413,131.1177826,0.373249117,267.8540649,0.355216966,244.8474731,0.298082945,262.9772644,0.303251814,259.9278259,0.237665736,302.1965637,0.293229532,309.9779968,0.298561645,268.2117004,0.250151847,206.359436,0.113298294,99.04531097,0.3830434,316.5044861,0.292947429,315.235199,0.298561645,268.2117004,,,0.158760988,144.4387207,,,0.162936456,111.0352783,0.152887747,105.8470764,0.566624396,295.4554984,,,3.317663213,1.415918383,993.8805542,0.588957183,503.6044312,5.363669246,1300.494995,2.416942967,1066.666992,2.172562759,835.8393555,0.486581033,315.7617188,,,,,1.528535853,332.8709106,,,,,,,,,0.255959661,241.1277313,,,0.24723697,242.4542274,,,18.13861386,320,-3.510638298,316.2682216,10.85106383,318.1341108,1.179851704,0.510115611,228.354126,-0.297506777,228.354126,0.7961335,228.354126,8.03030303,320.1550388,11.23853211,302.5265957,-3.99122807,300.9501188,6.710526316,302.6128266,,,,,,,,,3.621621622,300,0.273266574,200.0134888,0.271820812,200.5998688,0.144214297,176.4485168,0.144805235,179.1340942,,,,,25.8488,16.122913,21.60625,15.0071,12.788463,15.0071,,,4.499827046,990.6550293,3.389890073,381.7540894,,12,142.2802887,-1.54E-01,-8.09E-02,-4.85E-02,-2.22E-01,-1.35E-01,-9.54E-02,,12,116.4408569,2.34E-01,0.00E+00,0.00E+00,,12,105.8470764,1.53E-01,7.46E-02,3.62E-02,,,
,,0.44589,263.2838,0.610039628,315.3062439,8.00618238,480.2992519,,,0.110662571,57.94807053,0.057872618,57.94807053,1.061727293,87.84972382,,,0.613590411,232.954834,,,,,0.153213273,152.7740478,0.165362,152.7740478,0.6975597,320.40292,0.7175,319.0212,0.44589,323.6196708,0.240637,279.3264,0.101435,124.3097,0.323376,328.2471,0.285715214,313.2176819,0.303634792,287.8395386,0.312532269,286.2160034,0.318010338,328.6843262,0.367408036,313.0287476,0.3508222,331.6972961,0.327983085,286.3200073,0.150017237,139.7377014,0.05376702,63.90499878,0.346387824,287.7999878,0.160408192,136.9937744,0.151180837,140.9764862,0.40491551,286.4146729,0.387815584,263.6502686,0.324598688,281.4596252,0.330395909,277.9223938,0.260900561,320.5979919,0.318778009,329.6495972,0.323420158,285.8181458,0.270396151,220.3682098,0.122383994,106.0352402,0.415788207,337.0724487,0.319089071,335.9670105,0.323420158,285.8181458,,,0.172009619,155.1218414,,,0.178123635,119.6917725,0.165607518,113.218399,0.613590411,286.3403168,,,3.592836671,1.547809026,1050.78418,0.637813546,524.9217529,5.800149404,1396.553589,2.61745695,1126.05127,2.353033284,873.4140015,0.527062279,347.2428589,,,,,1.649561804,352.1262207,,,,,,,,,0.275920582,252.4337311,,,0.267080939,254.9789772,,,22.1782178,316.3077,-4.414893617,320,13.88297872,315.335277,1.276988532,0.571669281,232.4647217,-0.312718156,232.4647217,0.890039396,232.4647217,10,325.5813953,14.67889908,302.5265957,,,11.09649123,303.4441805,,,,,,,,,9.675675676,250,0.293318328,210.5810852,0.291830511,211.2669983,0.155679823,185.7552338,0.156316004,188.5070038,,,,,28.005147,16.295057,23.290319,15.384171,14.493814,15.384171,,,4.875199869,1043.032593,3.676477121,382.9811401,,13,152.7740631,-1.67E-01,-8.76E-02,-5.24E-02,-2.35E-01,-1.42E-01,-9.93E-02,,13,121.9420013,2.53E-01,0.00E+00,0.00E+00,,13,113.218399,1.66E-01,8.07E-02,3.92E-02,,,
,,0.482615,274.2953,0.656398828,327.2690735,8.995363215,471.3216958,,,0.119169657,61.96047211,0.062235238,61.96047211,1.143182279,90.39065552,,,0.661105383,251.1874695,,,,,0.165038068,163.2095337,0.178097,163.2095337,0.7521103,336.98145,0.772659,336.3452,0.482615,337.1546396,0.259423,295.8172,0.109439,133.505,0.349161,347.7586,0.30759495,330.588501,0.326977082,303.6922607,0.336572237,302.3657837,0.34330241,348.2763062,0.397458323,330.5763245,0.378518278,350.6715698,0.354299584,305.4516907,0.162076554,149.6012573,0.057924539,68.66809845,0.372691895,304.5401306,0.171500316,144.6033478,0.163269942,150.8104095,0.437600946,304.6058044,0.421518867,281.8563538,0.351614639,299.7651672,0.357997342,295.7840881,0.284123933,338.9265442,0.344178086,348.3479309,0.347851106,302.2123108,0.290786615,234.298996,0.13155918,112.9800034,0.448260107,357.2628479,0.345260458,355.7046204,0.347851106,302.2123108,,,0.185256635,165.7308044,,,0.19345693,128.2950897,0.178317758,120.4647217,0.661105383,308.7512646,,,3.8680539,1.693619683,1079.84668,0.68551641,551.7827148,6.061488297,1367.016724,2.817473374,1184.75,2.532977378,891.9552612,0.567695941,378.2308655,,,,,1.769383554,357.7356567,,,,,,,,,0.295907084,263.2336121,,,0.286933812,267.1452407,,,25.3465347,316.3077,-4.946808511,315.335277,,,1.374231299,0.631077417,237.5777588,-0.328191557,237.5777588,0.985781102,237.5777588,13.86363636,331.0077519,19.49541284,303.4574468,,,11.05263158,277.672209,,,,,,,,,,,0.313339755,220.4764709,0.311785494,220.9499969,0.166547994,193.9253387,0.167370003,196.8589325,,,,,30.163839,16.446426,24.9623,15.690662,16.25539,15.690662,,,5.245427601,1060.266602,3.963896539,362.5411987,,14,163.2095337,-1.80E-01,-9.43E-02,-5.64E-02,-2.48E-01,-1.48E-01,-1.03E-01,,14,126.4400024,2.71E-01,0.00E+00,0.00E+00,,14,120.4647217,1.78E-01,8.68E-02,4.22E-02,,,
,,0.519524,285.5577,0.702709309,339.1382751,,,,,0.127670995,65.90071106,0.066579516,65.90071106,1.224430045,93.41834259,,,0.70844969,245.5961609,,,,,0.176850873,173.5595093,0.190821,173.5595093,0.8069833,352.80984,0.827773,352.602,0.519524,350.9980063,0.278196,312.5464,0.117495,142.596,0.37513,366.1415,0.329464936,347.6503906,0.350335496,318.196106,0.360633916,317.2156067,0.368754641,366.7428589,0.427961117,346.7774048,0.406303472,369.4183044,0.381126418,321.4987793,0.174201297,159.4839935,0.062121544,73.06887054,0.398568809,320.8876953,0.182468197,152.0655518,0.175426045,160.6403503,0.471148902,322.2582092,0.455822534,299.7799683,0.379227102,317.5599976,0.3861851,313.158905,0.307805982,356.0898743,0.369586633,366.9425354,0.371895614,318.276062,0.311308628,248.1503448,0.140788761,119.9215698,0.480696617,376.2868347,0.371386937,375.2966919,0.371895614,318.276062,,,0.198494003,176.2935791,,,0.208986312,136.8054352,0.191028754,127.6487808,0.70844969,301.8786144,,,4.143978003,1.838622649,1121.099976,0.733441077,591.9091797,6.401227787,1392.63623,3.016943578,1238.408203,2.713985741,947.444519,0.608040311,373.6943359,,,,,1.889624167,361.041687,,,,,,,,,0.31589999,273.9802246,,,0.306567918,278.6737365,,,29.9405941,306.4615,-5.39893617,284.548105,,,1.471557534,0.694977263,238.6796875,-0.342748245,238.6796875,1.088442187,238.6796875,18.33333333,332.5581395,19.95412844,276.462766,,,11.14035088,299.2874109,,,,,,,,,,,0.333327305,229.8612366,0.331657648,230.2836151,0.177313239,201.7633057,0.178181421,204.7312469,,,,,32.320652,16.59907,26.637653,15.965271,18.050063,15.965252,,,5.620675627,1101.664063,4.250864964,385.8467407,,15,173.5595093,-1.93E-01,-1.01E-01,-6.04E-02,-2.61E-01,-1.55E-01,-1.07E-01,,15,130.4400024,2.90E-01,0.00E+00,0.00E+00,,15,127.6487808,1.91E-01,9.28E-02,4.52E-02,,,
,,0.557123,294.9294,0.748979743,349.5476685,,,,,0.13616326,69.76221466,0.070907598,69.76221466,1.305458136,96.1115036,,,0.755891379,259.3775024,,,,,0.188646871,183.7647705,0.20353,183.7647705,0.8619757,368.8028,0.882835,368.8433,0.557123,362.5173875,0.297046,329.2516,0.125594,151.6178,0.401385,383.3866,0.351316005,363.483429,0.373690767,332.770813,0.384766201,332.2148438,0.394474337,384.9488525,0.458916649,361.6807556,0.434350921,386.9388123,0.408723048,338.1289368,0.18638419,169.3915558,0.066284003,77.20005035,0.423885183,336.0505981,0.193192725,159.135498,0.187665006,170.5497894,0.50554605,339.6525879,0.490906357,317.3027039,0.407583866,335.0093689,0.414971524,330.2974854,0.331525109,373.1957703,0.395270297,385.2479248,0.395370531,333.2154846,0.331976713,261.9047546,0.150057342,126.8742523,0.513336039,394.8612671,0.397778815,393.7911987,0.395370531,333.2154846,,,0.211709063,186.7364807,,,0.224694435,145.2457275,0.203728559,134.6927795,0.755891379,318.81818,,,4.419328179,1.993980526,1147.194092,0.781589188,607.3648071,6.591101177,1350.829956,3.2179181,1294.123657,2.893722383,954.8485718,0.648536254,418.0341797,,,,,2.006992232,377.1068115,,,,,,,,,0.335851568,284.1114807,,,0.326076369,289.6375552,,,33.7425743,300.3077,,,,,1.568621021,0.759876011,240.9200439,-0.351215423,240.9200439,1.191848096,240.9200439,31.43939394,323.255814,21.33027523,298.8031915,,,12.3245614,293.4679335,,,,,,,,,,,0.353256066,238.6765137,0.351572322,239.4837952,0.188019316,209.4083252,0.188854363,212.2382507,,,,,34.476601,16.752441,28.316841,16.226881,19.859709,16.226913,,,5.980528425,1075.494507,4.537447821,400.5325928,,16,183.7647705,-2.06E-01,-1.08E-01,-6.45E-02,-2.74E-01,-1.62E-01,-1.11E-01,,16,134.5007935,3.09E-01,0.00E+00,0.00E+00,,16,134.6927795,2.04E-01,9.89E-02,4.82E-02,,,
,,0.594813,304.6788,0.79532474,360.4190979,,,,,0.144647478,73.55562592,0.075225922,73.55562592,1.386506017,98.81171417,,,0.802875089,256.5770874,,,,,0.200447531,193.8911133,0.216242,193.8911133,0.9172,384.05399,0.93786,384.1336,0.594813,374.501025,0.315983,345.7618,0.133723,160.5836,0.427781,400.3907,0.373217248,379.0765076,0.397041673,347.3252258,0.40902273,346.0245972,0.420500932,401.9901733,0.49007067,376.4603271,0.462734111,404.0974731,0.437123788,354.9276123,0.198688766,179.2717285,0.070366768,81.35209656,0.448940293,350.8617249,0.203797812,166.1043091,0.200033304,180.4109039,0.540751556,356.8215332,0.526902732,334.3384094,0.436636183,352.1455688,0.444486708,346.8775635,0.355506752,390.1590881,0.421197677,402.3754272,0.418537675,347.8565979,0.352746283,275.5714111,0.159437448,133.8209991,0.546252704,413.0809326,0.424191792,412.091156,0.418537675,347.8565979,,,0.224926145,197.1119537,,,0.240586043,153.5950012,0.21643225,141.6564178,0.802875089,315.3760033,,,4.696093034,2.153970801,1177.93396,0.829737447,635.2025757,6.769301835,1314.024048,3.417144762,1318.126099,3.074390814,992.7039795,0.688872184,417.710907,,,,,2.124907449,377.2507935,,,,,,,,,0.355808443,293.9840698,,,0.345559637,300.1879907,,,39.9207921,285.5385,,,,,1.665674146,0.816680693,245.8041992,-0.368050853,245.8041992,1.287817395,245.8041992,32.27272727,312.4031008,23.85321101,292.287234,,,14.47368421,293.4679335,,,,,,,,,,,0.373013143,246.9144897,0.371383387,247.8899689,0.198636437,216.7862701,0.199442744,219.480835,,,,,36.637701,16.895008,29.992335,16.465775,21.686476,16.466009,,,6.329940632,1094.219971,4.824437667,391.6309204,,17,193.891098,-2.19E-01,-1.15E-01,-6.86E-02,-2.87E-01,-1.69E-01,-1.16E-01,,17,138.2091827,3.28E-01,0.00E+00,0.00E+00,,17,141.6564178,2.16E-01,1.05E-01,5.12E-02,,,
,,0.633213,312.9331,0.841762288,370.493988,,,,,0.153125176,77.28982544,0.079552447,77.28982544,1.467520022,101.4925232,,,0.849822769,262.4699402,,,,,0.212243268,203.9373779,0.228949,203.9373779,0.972854,399.27402,0.992847,399.3824,0.633213,384.6469354,0.335026,362.0365,0.141874,169.4994,0.454368,417.3855,0.395150069,394.6077881,0.420394645,360.6824646,0.433360081,359.9534302,0.44664368,418.8925171,0.521573354,390.9897766,0.491559797,420.9586792,0.466316764,371.5216675,0.211030187,189.0878448,0.07436124,85.22297668,0.473674882,364.4200134,0.214328262,173.0151367,0.212430255,190.1915131,0.576681632,373.580719,0.563677168,350.9046936,0.466309837,368.7634277,0.474385219,363.3791199,0.379730598,406.9621887,0.44724028,419.4410095,0.441460637,362.2123413,0.373624847,289.1387024,0.168888029,140.7705231,0.579595217,430.1217346,0.450752559,429.3356323,0.441460637,362.2123413,,,0.238133318,207.3965454,,,0.256646046,161.859375,0.229138575,148.5083313,0.849822769,322.6193015,,,4.973616917,2.327317174,1204.183105,0.877283476,649.7230225,6.906910334,1267.911987,3.618539311,1382.84668,3.254373325,1007.420471,0.72952098,453.194397,,,,,2.243083669,386.4244995,,,,,,,,,0.375728152,303.3259888,,,0.365024391,310.3477559,,,,,,,,,1.762780357,0.883432249,245.5924072,-0.380939048,245.5924072,1.393617735,245.5924072,34.24242424,308.5271318,26.91131498,292.287234,,,15,294.2992874,,,,,,,,,,,0.392630202,254.8318787,0.390987261,255.8674469,0.209179634,223.92276,0.210000217,226.655426,,,,,38.812701,16.959511,31.664494,16.667458,23.53354,16.668501,,,6.710983347,1162.110962,5.110941362,385.1832275,,18,203.9373627,-2.32E-01,-1.22E-01,-7.27E-02,-3.00E-01,-1.76E-01,-1.20E-01,,18,141.8904266,3.46E-01,0.00E+00,0.00E+00,,18,148.5083313,2.29E-01,1.11E-01,5.42E-02,,,
,,0.671572,321.6263,0.887989707,377.7683411,,,,,0.161597214,80.96273041,0.083877836,80.96273041,1.548378845,103.163681,,,0.896662183,265.7130127,,,,,0.224001954,213.7988281,0.241625,213.7988281,1.0292181,413.70139,1.047808,414.6506,0.671572,395.3323271,0.354218,378.072,0.150052,178.487,0.481304,434.1808,0.417090167,409.7978516,0.443759898,374.1121216,0.457802787,373.7003479,0.473037711,435.7118225,0.553687336,404.2843628,0.520844886,436.6563721,0.496134395,387.7006226,0.2234399,198.9047089,0.078349214,89.37505341,0.498329871,377.594696,0.224813833,179.8860016,0.224903153,200.0571136,0.613232318,390.0493164,0.601033098,367.1031799,0.496431487,385.2407837,0.504756696,379.5250854,0.404538674,422.5954285,0.473496009,436.3531494,0.463943084,375.4078979,0.394598144,302.6641846,0.178415503,147.70784,0.613166601,446.9399414,0.477375812,446.4897766,0.463943084,375.4078979,,,0.251312391,217.5706787,,,0.272869715,170.0582581,0.241855232,155.1455383,0.896662183,326.6055781,,,5.252433475,2.536795835,1203.245483,0.924888663,670.6992188,7.316144649,1350.910889,3.818895901,1436.473755,3.434818471,1035.084229,0.769790262,453.1818542,,,,,2.361391205,386.5236206,,,,,,,,,0.395597512,312.2174072,,,0.384473498,320.0353122,,,,,,,,,1.85972801,0.944830796,247.329834,-0.396044285,247.329834,1.493837823,247.329834,36.43939394,307.751938,32.95107034,299.7340426,,,,,,,,,,,,,,,0.412177731,262.3864441,0.410473323,263.3799133,0.219670081,230.9093323,0.220538685,233.7272186,,,,,41.003894,17.035862,33.334363,16.864475,25.379814,16.867107,,,7.053114939,1153.401855,5.397424567,440.3814087,,19,213.7988281,-2.45E-01,-1.28E-01,-7.69E-02,-3.13E-01,-1.83E-01,-1.24E-01,,19,145.5630951,3.65E-01,0.00E+00,0.00E+00,,19,155.1455383,2.42E-01,1.17E-01,5.72E-02,,,
,,0.709902,330.3894,0.93396008,384.020752,,,,,0.170064202,84.57833862,0.088207002,84.57833862,1.629163977,105.2683563,,,0.943227555,269.2079468,,,,,0.235762741,223.5292969,0.254301,223.5292969,1.0862469,427.42471,1.102735,428.8564,0.709902,406.1036375,0.373589,392.3783,0.158275,187.4245,0.508768,449.8293,0.439012947,423.780426,0.467123493,387.4620056,0.482527394,385.9019165,0.499908347,451.2914124,0.585999805,417.5548401,0.550286612,453.1763306,0.526529155,403.7411194,0.235954416,208.6874695,0.082270606,93.21385193,0.523038907,390.4755859,0.235269108,186.7237091,0.237447995,209.8188324,0.650412112,406.1992188,0.639059988,382.9633484,0.527103024,401.2917786,0.53546892,395.4622192,0.429352076,438.2638245,0.500137452,452.9988708,0.486444682,388.3196716,0.415791408,316.0928955,0.188038917,154.6219177,0.64702885,462.6441345,0.504263618,463.4543457,0.486444682,388.3196716,,,0.264490634,227.6509094,,,0.289230404,178.2267761,0.25456585,161.7146759,0.943227555,330.9014346,,,5.533337127,2.733610139,1252.808838,0.972953849,694.8846436,7.676202804,1398.389404,4.019438289,1493.223633,3.615167458,1061.329956,0.810327358,477.6645813,,,,,2.479149261,398.494873,,,,,,,,,0.41543899,320.7929993,,,0.403896454,329.2683473,,,,,,,,,1.9567128,1.021144357,244.3449707,-0.396666002,244.3449707,1.612223125,244.3449707,49.84848485,291.4728682,39.98470948,299.7340426,,,,,,,,,,,,,,,0.431685476,269.7435303,0.429876498,270.5422363,0.230087113,237.6038208,0.231077691,240.6438904,,,,,43.206327,17.074589,35.001244,17.053967,27.221834,17.059135,,,7.409720216,1181.025391,5.684184376,450.2078247,,20,223.5292969,-2.58E-01,-1.36E-01,-8.12E-02,-3.26E-01,-1.90E-01,-1.28E-01,,20,149.2341156,3.84E-01,0.00E+00,0.00E+00,,20,161.7146759,2.55E-01,1.24E-01,6.03E-02,,,
